inp_claim_count,inp_avg_reimbursed,inp_avg_deductible,inp_avg_claim_duration,inp_avg_los,inp_avg_diag_codes,inp_avg_proc_codes,inp_unique_beneficiaries,inp_unique_physicians_per100,out_claim_count,out_avg_reimbursed,out_avg_deductible,out_avg_claim_duration,out_avg_diag_codes,out_unique_beneficiaries,out_unique_physicians_per100,avg_age,pct_deceased,avg_chronic_conditions,avg_ip_reimbursement,avg_op_reimbursement,inpatient_to_outpatient_ratio,total_claims,Provider
-0.29061204,-0.6814122,0.0,-0.3757306,-0.056357026,-0.110766515,-0.009892189,0.2738115,-0.17944054,-0.344335,-0.08799137,-0.40355167,0.0086884815,-0.24843605,0.09117288,-0.6176672,-0.25214452,-0.06939545,-0.111711904,-0.30943394,-0.24151258,-0.18781729,-0.46540004,PRV52851
0.19010636,0.16755573,0.0,0.08780171,0.049830027,-0.17272985,-0.5496794,0.42677304,-0.13662022,0.26789236,-0.27621457,-0.005616736,0.1790872,-0.24922624,0.12905183,0.24331672,-0.32663387,0.024167499,-0.16270456,-0.50024796,0.14141549,-0.053633623,0.6554861,PRV55465
0.020596785,-0.65651786,0.0,-0.86258405,-0.14173697,-0.45701665,0.079572044,0.282601,0.04125006,-0.34331992,-0.21201311,-0.15362714,-0.12933572,-0.06895952,-0.07929095,0.10790052,-0.30309632,-0.06585389,0.14665474,-0.06650995,0.23771352,-0.091140136,-0.7934099,PRV52787
-1.0081178,-0.33088002,0.0,-0.53011864,-0.18292785,-0.15889914,-0.26482758,-0.4185805,0.032543015,-0.64904135,-0.31734145,-0.4363021,-0.08821909,-0.1273025,-0.2571241,-0.87034774,-0.58505714,-0.106585465,-0.052155297,-0.7736801,-0.059727173,-0.1353816,-1.2185833,PRV55539
-0.16886726,-0.47324526,0.0,-1.0614614,-0.08152872,-0.19208036,-0.17522779,0.26600745,-0.028635263,-0.2614918,-0.10074039,-0.62089324,-0.30383042,-0.16139574,0.0130731715,-0.9701788,-0.07683379,-0.0947734,-0.16379632,-0.06707182,-0.2165664,0.33645868,-0.23895425,PRV51432
-1.1156725,-0.28731716,0.0,-0.56805277,-0.08559975,-0.108602144,-0.3095398,-0.46315223,0.023145435,-0.42824802,-0.21312106,-0.024600275,-0.18664536,-0.42951766,-0.03990476,0.029914686,-0.20992674,-0.24553722,-0.26563647,0.013728912,-0.3663858,-0.061453674,-0.43243647,PRV57272
-1.2433023,-0.3527503,0.0,0.21454154,0.10610641,-0.4650766,-0.49252653,-0.40595362,-0.43802935,-0.44165453,-0.21381384,-0.15550753,-0.17235324,-0.09373153,-0.17285785,0.035402074,-0.04419243,-0.19195662,-0.23355314,-0.040254723,-1.1663202,0.054610707,-1.1342616,PRV54503
-0.9172848,-0.3049141,0.0,-0.5496045,-0.06686094,-0.16374315,-0.35946074,-0.43306515,0.013634418,-0.54673135,-0.27289993,-0.117649384,-0.16614415,-0.083239354,0.18735115,0.02365717,-0.13509546,-0.23274598,-0.19360694,-0.30865481,-0.081424065,-0.09603255,-0.4166356,PRV54008
-0.9613342,-0.3471922,0.0,-0.5058764,-0.08247273,-0.15717249,-0.25314388,-0.4287844,0.09417992,-0.49266657,-0.15692084,-0.21420534,-0.22001985,-0.5164829,0.05988238,-0.98406327,-0.11751404,0.14134222,-0.60158116,-0.6017043,0.16097933,-0.10714562,-0.40955192,PRV57598
-0.5165239,-0.28027973,0.0,-0.32313317,-0.03235279,-0.12793696,-0.34390247,-0.19710709,0.030390851,1.8445698,-0.13590848,-0.106911056,0.002423591,-0.39848346,-0.28367782,0.08165282,0.14333113,-0.12718587,-0.14288254,-0.2538858,0.2332137,-0.0724421,1.7131007,PRV54564
0.1429664,-0.10723784,0.0,-1.1978636,-0.40767026,-0.49471045,-0.59331816,0.24553913,0.009457092,-0.36168158,-0.17496638,-0.14297087,-0.24655825,-0.46401906,-0.015581468,0.0028711658,-0.6548723,-0.082142524,-0.3360319,-0.8895725,-0.34502774,-0.10174224,-0.68208677,PRV55661
-1.0067871,-0.3231979,0.0,-0.52037877,-0.03396069,-0.17967999,-0.43876582,-0.35801008,0.0072527966,-0.3074588,-0.17623276,-0.1860013,-0.18987957,-0.016027998,-0.1392174,-0.21574198,-0.006820573,-0.1421663,-0.17249955,-0.43925196,-0.37401852,-0.08312863,-0.015769584,PRV53625
-1.0542282,-0.4557555,0.0,-0.5483087,-0.086404815,-0.15071847,-0.31311113,-0.44633216,0.03118284,-0.65582824,-0.047231432,-0.29606086,-0.09913087,-0.39555076,-0.08632293,-0.7210236,-0.22712243,-0.1797591,-0.3031801,-0.9529174,0.050006036,-0.09788629,-0.84258646,PRV52506
0.042429358,0.3809257,0.0,1.1537093,0.13809854,-0.13726687,-0.06598827,-0.27496672,-0.073779315,-0.290277,-0.028490169,-0.039253734,-0.16835503,-0.26038057,0.15116575,-0.027707145,-0.017115071,-0.054638326,-0.28331462,-0.032799877,-0.70253044,-0.27487785,-0.25752702,PRV53314
-1.0566008,-0.34363618,0.0,-0.6047681,-0.08344911,-0.15571755,-0.41912496,-0.45620778,0.046019312,-0.3307855,-0.082588606,-0.27619693,0.07949069,-0.29055274,0.23768696,-0.10244522,-0.2159759,-0.22442302,-0.1093984,-0.7026426,-0.5177665,-0.11470877,-0.29837316,PRV55260
-0.7496814,-0.6644841,0.0,-0.21496971,-0.05212839,-0.001085683,0.15999302,-0.2753417,-0.5242495,-0.41336975,-0.068300195,-0.046636302,-0.07784698,-0.26371452,-0.09478901,-0.04701545,0.41713962,-0.067250334,-0.40593857,-0.08738481,-0.21134542,0.054871224,-1.1579624,PRV56909
-0.9930013,-0.27913648,0.0,-0.54771423,-0.08305421,-0.13661835,-0.3916106,-0.40097973,0.055649802,-0.59284127,-0.07543017,-0.21902995,0.070635654,-0.35025668,0.22434087,0.0040014763,0.03717073,-0.22341566,-0.33514488,-0.59854734,-0.19167052,-0.09765007,-0.32085443,PRV55867
-1.081215,0.320073,0.0,-0.74978113,-0.26111284,-0.24525864,-0.31728828,-0.35321194,-0.5981528,-0.53567266,-0.14297065,-0.124679856,-0.21294037,-0.32825196,-0.08258031,-0.011371091,-0.6773653,-0.22237405,-0.37979925,0.01930761,-0.92984325,0.024866596,-1.1012468,PRV51236
-0.09955816,0.28989634,0.0,0.025038825,0.053661175,-0.0190086,-0.18179104,-0.5944115,-0.21898533,-0.3662916,-0.10802442,-0.0038800894,-0.1830687,0.01961302,0.09540686,-0.04200752,-0.4878515,-0.084906794,-0.28603932,-0.029140716,-0.22909051,-0.22028436,-0.26576614,PRV51884
0.6252567,0.27966097,0.0,0.24223875,0.070816986,-0.0014776731,-0.09040757,0.56445,-0.2890939,-0.25790158,0.033380304,-0.087116696,0.07364084,-0.1762825,0.046915665,0.05314098,0.1068044,-0.053861093,-0.158415,-0.089807466,-0.34542215,-0.05412317,-0.079493746,PRV52115
-1.0331768,-0.3265557,0.0,-0.54900855,-0.11919405,-0.21562357,-0.29198068,-0.40277627,0.08856458,-0.46904266,-0.10524938,0.651198,0.009036643,-0.08157706,-0.02526755,-0.06141049,-0.6127138,-0.20320909,-0.22493553,-0.24905533,-0.28732356,-0.15034586,-0.914761,PRV57687
0.078180194,1.0236617,0.0,0.73298025,0.14923526,-0.06633566,-0.3969736,-0.4353577,-0.33066794,-0.31225514,-0.070386186,-0.08277123,-0.00473882,0.043659486,-0.014992311,0.09490391,0.16517071,-0.06680172,-0.16099475,-0.063607655,-0.15228853,-0.3514871,-0.2239503,PRV56142
-1.175958,-0.43388456,0.0,-0.23339051,-0.055954,-0.39693335,-0.37826803,-0.42632702,-0.50565654,-0.4488399,-0.18003377,-0.19933082,-0.14953938,-0.15640616,-0.16660583,0.02242212,-0.38656634,-0.15902193,-0.2918039,-0.1362894,-1.1925187,-0.019189045,-1.2094146,PRV55156
-0.875834,-0.39798272,0.0,-0.42338073,-0.065806106,-0.18003762,-0.37035576,-0.31276375,0.01110794,0.32206726,-0.40040624,-0.096854515,-0.06534983,-0.44449076,0.16279422,0.1258846,0.046000157,-0.00032900408,-0.07774386,-0.20089692,-0.23942582,-0.0997737,0.62445855,PRV56782
-0.7187888,-0.36636123,0.0,-0.2885192,-0.042438656,-0.1583454,-0.45031443,-0.32450926,-0.019283975,0.5394132,-0.016559854,-0.19586709,-0.042975783,-0.19104007,0.032078493,0.05686869,0.08913693,-0.3652907,-0.2765811,-0.32428038,-0.37474242,-0.09577918,0.8779853,PRV55057
-0.06741555,0.5896176,0.0,0.05885966,-0.02683779,-0.28713423,-0.2559795,0.33142513,0.14225395,-0.24830574,-0.075460985,-0.15148288,-0.34281063,-0.43463188,-0.043291274,-0.0019348878,-0.102513656,-0.116491795,-0.2787021,-0.06593239,-1.4562184,0.034469914,-0.8017497,PRV57096
-0.95187324,-0.31635633,0.0,-0.59715617,-0.085237384,-0.1255299,-0.41216737,-0.4675923,0.028437587,-0.5772444,-0.25059968,-0.16034302,-0.013071553,-0.4818584,0.24426547,0.0066266037,-0.112752534,-0.21881366,-0.06773477,-0.17061514,-0.44483787,-0.12836245,-0.48730573,PRV51988
-0.19196093,-0.5997233,0.0,0.67176116,-0.010826517,0.03339185,-0.87862015,-0.2988526,-0.041361168,-0.36429077,-0.22452794,-0.48345968,-0.009305713,-0.07945879,0.052582704,0.07152481,0.019790769,0.22229706,-0.19502878,-0.06176317,-0.17153372,-0.20330714,-0.23705067,PRV56607
-0.99256736,-0.44473746,0.0,-0.543551,-0.15512787,-0.1595875,-0.25760698,-0.40124246,-0.046280675,-0.57378155,-0.14238974,-0.32396638,0.093106076,-0.05515216,-0.056291558,-0.4709752,-0.23613459,-0.16784763,-0.10097405,-0.85475737,-0.16402029,-0.1689943,-0.7767257,PRV51709
-1.0447595,-0.40390158,0.0,-0.5054381,-0.0831084,-0.21430175,-0.3099772,-0.40351623,-0.018103976,-0.64806294,-0.14056937,-0.05236852,0.07195565,-0.038140163,-0.08165119,-0.1320863,-0.4900728,-0.15527952,-0.2727699,-0.47927877,-0.38448945,-0.11536761,-1.2325685,PRV51787
0.012062174,-0.412689,0.0,0.14768495,-0.014860385,-0.02732269,-0.35955873,0.23199742,0.054856107,0.72957945,-0.0024427932,-0.12209774,0.020415034,-0.2875728,-0.5960517,-0.04287096,-0.4903736,-0.21425728,-0.100145675,-0.23901892,-0.17591871,0.047420956,1.0521116,PRV54745
-0.6715075,0.29323775,0.0,-0.69936013,-0.20097566,-0.4553015,0.1828892,-0.4100808,-0.48829857,-0.53115344,-0.1342679,-0.15437719,-0.0953613,-0.005974631,0.06509752,-0.01749555,-0.3198421,-0.08464745,-0.16321424,-0.0054984633,-0.1757542,-0.15472601,-0.45554408,PRV52576
3.2381191,-0.39764842,0.0,0.12773305,0.00065538695,0.096005954,-0.36299616,0.51245326,0.13116065,-0.27320543,-0.01361778,0.012663635,-0.08226156,-0.14274973,0.04290734,-0.43035606,-0.17334774,-0.08355314,-0.07242988,0.23977284,0.17426251,0.15082501,0.35236067,PRV52135
-0.3236779,-0.1969429,0.0,-0.44285938,-0.04629236,-0.065455206,0.27009356,-0.31992134,-0.69566983,-0.41417438,0.31888804,-0.5176134,-0.18347046,-0.62643623,0.177895,0.0045488626,-0.025677305,-0.052042477,-0.15527153,-0.5722584,-0.41741532,-0.18465236,-0.39784953,PRV57301
-0.9371536,-0.29885936,0.0,-0.5778637,-0.08371616,-0.14252496,-0.42850608,-0.45727903,0.054330397,-0.4597732,-0.19528078,-0.18639088,-0.09925032,-0.44796404,0.18819463,-0.03430093,-0.104298,-0.2084019,-0.16651241,-0.2716845,-0.42257178,-0.11182235,-0.38423425,PRV57748
-1.0404553,-0.52687585,0.0,-0.5800077,-0.040007193,-0.17285673,-0.43184638,-0.4424429,0.12193818,-0.45728463,-0.12022723,0.32148713,0.13536969,-0.4710427,-0.07757983,-0.8023901,0.02663975,-0.17698179,-0.33675712,-0.19152929,-0.4255148,-0.124228366,-0.6488604,PRV56884
1.1707006,0.57777554,0.0,0.42332318,0.07047038,-0.14164263,0.27007014,0.6298233,0.0035871784,-0.23059604,-0.026408799,-0.0398191,0.14439191,-0.017739097,0.106345154,-0.032480273,-0.023411382,-0.07533609,-0.13822973,0.14904778,-0.3239861,0.2729479,-0.19336075,PRV55023
-0.6375926,-0.17929734,0.0,-0.72410804,-0.107726656,-0.3172001,0.08278858,-0.35039026,-0.06375728,-0.33320773,-0.03510341,-0.17089304,-0.092522435,-0.62885445,0.092525035,0.012787148,-0.26031893,-0.1422783,-0.17969008,-0.47215268,-0.41011745,-0.15597953,-0.1982605,PRV57584
2.2625463,0.68896145,0.0,0.31915835,0.04322693,0.08924979,0.33924803,0.4721293,0.11993094,-0.2661175,-0.1300966,0.008994432,-0.05092658,0.0009230404,0.19498017,-0.3815016,-0.17582686,-0.37265077,-0.14294162,-0.0044537443,-0.32955363,0.27828935,0.06471261,PRV53697
-0.92170846,-0.3964995,0.0,-0.45829993,-0.05986941,-0.17992452,-0.42065394,-0.3556755,0.0038250284,0.0780764,-0.091489054,-0.20174532,-0.0532457,-0.36296326,-0.48478714,-0.32781917,0.055976827,-0.1513937,-0.07283781,-0.21068168,-0.6404825,-0.1223439,0.51557255,PRV55026
-0.7149669,-0.43142647,0.0,-0.6183941,-0.09700558,-0.19859125,-0.639592,-0.3898477,-0.6028224,-0.24146456,-0.1648766,-0.16994026,-0.28987297,-0.42944336,-0.112397045,-0.12252226,-0.4269752,-0.19454627,-0.19999948,-0.51781017,-0.39122096,-0.18262182,0.050264586,PRV54506
-1.1984074,0.44977757,0.0,-0.84642196,-0.19222502,-0.40193647,-0.12393547,-0.49691856,-0.6414647,-0.6509701,-0.17537066,-0.21340184,-0.13459054,0.053278923,0.09661978,-0.23961808,-0.085792534,-0.14054093,-0.2649002,-0.3950298,-0.09650545,-0.19660841,-0.49711904,PRV53471
1.0210955,0.26559868,0.0,-0.44365102,-0.20716016,-0.19798322,-0.041554958,0.48376164,-0.23435748,-0.021129297,-0.126139,-0.12299768,-0.19247939,-0.011773165,-0.18494084,0.07895301,-0.019970216,-0.2303304,-0.19540308,-0.14743298,-0.18847892,-0.15688379,0.48773563,PRV56231
-0.8464565,-0.31564313,0.0,-0.44567415,-0.062261242,-0.14327511,-0.17500511,-0.31280434,0.058648515,-0.5916585,-0.024459342,-0.1986429,-0.3245913,-0.09869303,0.2213202,0.116558105,-0.09476892,0.6167159,-0.3480281,-0.33808464,-1.0349662,-0.067377076,-0.32285267,PRV52719
-1.031105,-0.27109835,0.0,-0.5029434,-0.12111633,-0.12574033,-0.3806839,-0.43279848,0.0067814495,-0.3558928,-0.022678267,-0.0058033625,-0.0040560365,-0.20245585,0.20912547,0.13126124,0.30374977,-0.33066353,-0.13152143,0.1370304,-0.12407413,-0.08409155,-0.24980259,PRV55338
3.9256766,0.2877457,0.0,0.25360772,0.017227177,0.002422692,0.3441996,0.55318356,0.104844354,-0.24344727,-0.11963402,-0.12742445,-0.0330487,-0.0066650724,-0.040800683,0.09681851,-0.0057529197,-0.12517725,-0.26983425,0.15136918,-0.3931306,0.13841294,0.18702182,PRV52590
0.22973436,0.44664073,0.0,-1.2010062,-0.13561808,-0.27595747,0.303218,0.069393516,-0.072721876,-0.32399294,0.066820554,-0.10798662,-0.05794678,-0.007213762,0.08677856,-0.028456101,-0.2151464,-0.12239559,-0.18734072,-0.49333596,-0.25011316,-0.17838027,-0.22918545,PRV52865
-1.0014989,-0.36090806,0.0,-0.4882199,-0.08142843,-0.22509299,-0.20445868,-0.32406333,0.0043397564,-0.47235432,-0.2635746,-0.40039384,-0.1243736,-0.16178569,-0.13209306,-1.0593506,-0.45989814,-0.14880344,-0.25162536,-0.9112984,0.25439864,-0.04079102,-0.9956749,PRV54148
0.9774448,-0.22380796,0.0,-0.77091265,-0.2181871,0.061948802,-0.1410345,0.45941946,-0.017607983,-0.02543331,-0.07977716,-0.1339345,0.018023573,-0.02752861,-0.09300515,-0.045418,-0.20421536,0.38510832,-0.07596868,-0.101331696,0.24338958,-0.23137349,0.118439056,PRV52366
-1.045029,-0.47934848,0.0,-0.005201741,0.06357809,-0.36205408,-0.2302293,-0.3636419,-0.5281086,-0.46247151,-0.16545424,-0.2872743,-0.10398937,-0.11927424,-0.099121615,-0.84500736,-0.6301354,-0.10409856,-0.226598,-0.9595927,0.053444065,-0.016178524,-1.09287,PRV56476
-1.1144056,-0.42498043,0.0,-0.5881645,-0.0742087,-0.1607668,-0.30843532,-0.42968345,-0.00087663345,-0.5071874,-0.057939213,-0.01084297,-0.12336572,-0.14685263,-0.08140694,0.11436503,0.05268497,-0.21191534,-0.46167564,-0.079548806,0.06988479,-0.09982582,-0.92641616,PRV53722
-1.0424051,-0.41094846,0.0,-0.5360282,-0.07191683,-0.21477307,-0.37020943,-0.32886893,0.13264254,-0.5706827,-0.04778527,-0.64333475,-0.1511796,-0.21884222,-0.07174431,-0.22543328,-0.23176578,-0.033107366,-0.12553316,-0.12918752,-0.28294536,-0.17102714,-0.47891587,PRV53767
-1.0952773,-0.36817873,0.0,-0.6098656,-0.05770525,-0.1732954,-0.45702294,-0.37745726,-0.0021744124,-0.54653805,-0.19550502,-0.19475934,-0.085960515,-0.32645932,0.14527541,0.008181804,-0.17777057,-0.24277925,-0.21457197,-0.5096105,-0.43162832,-0.07216066,-0.35696477,PRV51691
-0.22624552,-0.7991012,0.0,0.2498402,0.07100538,0.004686329,-0.033100806,-0.5311089,-0.29828003,-0.20821507,0.072339356,-0.44505143,0.13213284,0.0309346,0.05913108,-0.4463612,-0.109104164,-0.017319135,-0.46342912,-0.12928389,-0.16249289,-0.23959841,-0.2964222,PRV53272
-0.18124187,-0.30728236,0.0,-0.071585946,-0.03874872,-0.14930913,-0.31245,-0.32498115,-0.20239244,-0.4023607,-0.020231165,-0.09469519,-0.008389211,-0.23073463,0.10832106,0.06681904,-0.39096045,0.295519,-0.19571142,-0.78359085,0.086828396,-0.23311616,-0.2781573,PRV56156
-1.0128045,-0.46618217,0.0,-0.57305264,-0.13290377,-0.17880373,-0.3523006,-0.43751648,0.012293928,-0.7455677,-0.09931959,-0.29868162,-0.06661142,-0.19048502,-0.12760665,-0.18178618,-0.3758644,-0.16555768,-0.16363232,-0.8250444,-0.39864248,-0.12692747,-0.95551616,PRV52668
-1.0136089,0.19692564,0.0,-0.915078,-0.16205977,-0.5383228,-0.35292423,-0.49655795,-0.4783474,-0.46714285,-0.19665197,-0.26633832,-0.05698881,-0.07340921,0.020218257,-0.1419644,0.30483103,0.35095647,0.010203674,-0.06571717,-0.3956213,-0.16668338,-0.19381358,PRV53416
-0.78780943,-0.33218578,0.0,-0.5255635,-0.038367894,-0.12953222,-0.2909816,-0.41447687,0.052289486,-0.38899615,0.07138901,0.11440998,-0.14569761,-0.27134797,0.03198558,-0.019597517,-0.07956998,0.4300739,-0.13227014,-0.44775265,-0.44124675,-0.08481128,-0.3244502,PRV57010
-0.047994457,-0.49850732,0.0,-0.83322805,-0.10673395,-0.29141986,-0.011803471,-0.38805866,-0.6363509,-0.41894284,-0.13654828,0.026030831,-0.18175432,0.065000996,0.17593275,-0.31066105,-0.018817905,-0.033048563,-0.13101819,-0.054246664,-0.21353076,-0.12389906,-0.3379313,PRV54776
-0.9879568,-0.33506697,0.0,-0.57247293,-0.10713656,-0.22988226,-0.31904438,-0.44413266,-0.006617214,-0.5609037,-0.095805004,-0.44757718,0.10611183,-0.1281905,-0.06544529,-0.5477985,-0.31055412,-0.13957983,-0.2877769,-0.8593714,-0.2974985,-0.097215764,-1.064607,PRV57119
-0.16304801,-0.6699059,0.0,-0.521576,-0.11626103,-0.17452607,0.36305547,0.1884117,-0.1774629,-0.28483653,-0.17763788,-0.08561271,-0.13501453,-0.11179017,-0.068188086,0.022884578,-0.14386488,-0.10508977,-0.28089198,0.04721354,-1.2305778,-0.09312726,-0.79721427,PRV57634
-0.9845278,-0.40626222,0.0,-0.5841087,-0.14155518,-0.17707999,-0.28554013,-0.38796908,0.06477465,-0.6362616,-0.11837213,-0.41171047,-0.0071078,-0.1058932,-0.19289,0.004961389,-0.4711615,-0.25576636,-0.33638275,-0.44643134,-0.87142587,-0.09547516,-1.140549,PRV55766
-0.8186973,-0.35711208,0.0,-0.5009059,-0.06662314,-0.13393989,-0.29165912,-0.315902,-0.007446657,-0.21604407,-0.17595917,-0.062427018,-0.10669767,-0.039805017,0.025252733,0.15389688,0.53309107,0.29367214,-0.117560655,-0.16560404,-0.24427174,-0.07223683,0.04400293,PRV52414
-1.0923283,-0.30184776,0.0,-0.5629023,-0.06280486,-0.18806812,-0.32405588,-0.40972507,0.0500743,-0.507214,-0.22336762,-0.010318978,0.024148861,0.012786571,0.06372873,0.06524311,-0.3013771,-0.1879469,-0.15264186,-0.25322518,0.21944697,-0.11333409,-0.46440825,PRV54486
-1.012053,-0.37637898,0.0,-0.5300709,-0.11809138,-0.18270639,-0.29063326,-0.45024896,-0.027548468,-0.42173442,-0.08418687,-0.044090807,-0.13254777,0.0020427257,0.011596645,-0.120531894,-0.7006829,-0.15601444,-0.21614999,0.11012304,-0.50537765,-0.08899016,-0.611602,PRV51555
-1.0003406,-0.3638768,0.0,-0.49820098,-0.07688687,-0.21781942,-0.25867754,-0.3972732,-0.053357765,-0.5952148,-0.1613757,-0.23913458,-0.010154633,0.0042593237,-0.074550055,-0.78866935,-0.6907197,-0.13143618,-0.28947917,-0.5214401,0.09760471,-0.07057762,-0.79849166,PRV52161
-0.36193895,0.7475741,0.0,1.1044738,0.11935805,0.24589142,0.2180379,-0.39808664,-0.16936794,-0.2086897,-0.09518211,-0.074187964,-0.17810163,-0.2549726,0.00036636041,0.07903608,-0.8160117,-0.12080044,-0.32438028,0.21244492,-0.38392356,0.11592272,-0.889661,PRV54502
-0.89152026,-0.32824212,0.0,-0.5664156,-0.07023497,-0.16398862,-0.3547895,-0.3013674,0.013500845,-0.17194356,-0.27863955,-0.0006950523,0.12319549,-0.3141755,-0.16449477,-0.24801473,0.043380946,0.598126,-0.07662704,0.045353696,-0.20380555,-0.10187474,0.04394385,PRV55231
0.011655053,0.43354356,0.0,0.14001098,0.07821165,-0.6651611,-0.27585477,0.3531516,-0.2159883,-0.19907115,-0.09768543,-0.22078818,-0.06448724,-0.21137348,-0.044226885,0.03702053,-0.6705302,-0.07919099,0.14554067,-0.054268483,0.2153866,0.11494531,-0.5018887,PRV52197
-0.018511578,0.36529526,0.0,-1.2035939,-0.2815488,-0.39391896,0.11330689,0.43664327,-0.118043154,-0.32077527,-0.1688643,-0.06494135,-0.17242984,-0.057644546,-0.029691579,0.057507426,-0.50150716,-0.07885484,-0.14461502,-0.21291608,0.2932502,0.04491113,-0.34057,PRV53590
0.110116065,-0.6008084,0.0,0.08842884,-0.12160827,0.016643872,0.12676544,0.44156036,-0.3394621,0.41183496,-0.064663306,-0.16633894,-0.02693079,-0.1204763,-0.25742766,0.029059095,0.07023785,-0.15215328,-0.13175967,-0.02623355,-0.23403516,-0.08487822,1.027291,PRV56738
-1.0552642,-0.39775887,0.0,-0.49890298,-0.10111728,-0.18398763,-0.2746659,-0.35325783,-0.0027225884,-0.5811244,-0.06488478,-0.15206848,-0.08439845,0.04687166,-0.080434054,-0.3822533,-0.2306177,-0.1472593,-0.19647136,-0.47601956,-1.162262,-0.1099747,-1.0721195,PRV54432
4.0769353,-0.15708165,0.0,0.2567425,-0.025601408,0.027026933,0.28446665,0.42107064,0.13614288,-0.20751657,-0.0744186,-0.18966769,-0.23997879,-0.08258865,-0.073035195,0.011969911,-0.08278643,-0.07138253,-0.15511498,-0.15437521,-0.4166331,0.15686706,0.19839473,PRV57548
0.74260837,-0.45094675,0.0,0.17206301,0.06926922,0.054483462,0.12686843,0.54810625,0.20655194,-0.12293348,-0.14457206,-0.05419439,-0.103142805,-0.034477346,0.0039183083,0.16315058,0.06510765,-0.09298678,0.09755068,0.10125665,0.3464898,-0.0751006,-0.034726597,PRV51126
-1.0934794,-0.34932435,0.0,-0.62014085,-0.08762118,-0.17356832,-0.32932714,-0.4531652,0.03437148,-0.4976907,-0.15361302,-0.18650717,-0.08086461,-0.299572,-0.033047587,-0.026495077,-0.10993899,-0.2624228,-0.19522363,-0.5509175,0.16127014,-0.12809908,-0.473398,PRV51200
0.43288302,-0.091304295,0.0,0.072359465,-0.0067230333,0.024325047,-0.18452232,0.59349936,0.01612922,-0.27855957,-0.005654201,-0.19049507,-0.069332354,0.0575355,0.11681069,0.20134787,0.046143703,-0.05492821,-0.109527074,-0.034965314,0.3202753,0.13736404,-0.12366736,PRV52346
-1.0334407,-0.41799894,0.0,-0.5726065,-0.1029344,-0.18380575,-0.3385277,-0.44911274,-0.05660677,-0.5780223,-0.15986149,-0.13944149,-0.08111841,-0.4773878,-0.028293239,-0.6913343,-0.6353643,-0.20128667,-0.29214126,-0.6674593,-0.4870713,-0.12484626,-0.70432764,PRV55007
-0.9819291,-0.28192466,0.0,-0.57088137,-0.0861936,-0.17805085,-0.32428375,-0.4374003,0.003806916,-0.48307407,0.044763345,-0.29705158,-0.15506193,-0.11068496,0.11265357,0.018418433,0.095381446,-0.19295672,-0.41020036,-0.8480693,0.18840681,-0.061862435,-0.40799102,PRV51314
-1.1301534,-0.24890764,0.0,-0.6157902,-0.05146513,-0.21259774,-0.3921847,-0.42499927,-0.054729708,-0.40449235,-0.18300968,0.030305475,0.12064278,-0.45556438,0.14531776,-0.09942796,0.11417472,-0.20646548,-0.093651816,0.004095109,0.27024794,-0.13327256,-0.37082404,PRV52818
-0.91471225,-0.303229,0.0,-0.6061101,-0.110457785,-0.1490108,-0.27072322,-0.44658566,0.025433261,-0.49258366,-0.079579495,0.11502757,-0.09358131,0.017527396,-0.024673121,-0.875181,-0.25974578,-0.16653362,-0.2374197,-0.32767898,0.009247238,-0.1256337,-0.40809456,PRV53688
-1.1299587,0.14131258,0.0,-0.53532934,-0.18646933,-0.24675664,-0.18910334,-0.42486808,-0.717894,-0.47328952,-0.18042082,-0.39067134,-0.11773219,-0.27925348,-0.06197118,-0.053609338,-0.33101434,-0.16829649,-0.509817,-0.05730345,-0.1938889,-0.2586204,-0.4728005,PRV52912
0.22666705,-0.69884926,0.0,-0.8207565,-0.104456864,-0.3157073,0.12818563,0.3591334,-0.0061649126,-0.23483196,-0.14437672,-0.20658639,-0.034658536,-0.14071779,-0.09696149,-0.06056242,-0.03710049,-0.12903884,-0.014107353,-0.16065048,-0.3883582,-0.035663534,0.028564056,PRV57211
0.25612336,-0.19427031,0.0,-0.64767754,-0.18884087,-0.2664973,-0.029090565,0.33321163,0.16214974,-0.31050557,-0.13676035,-0.27836204,-0.005793712,-0.095852606,0.017059874,0.06449013,-0.2581918,-0.09112356,-0.19455642,-0.13616726,-0.3457873,0.014088061,-0.26079187,PRV51355
-0.33535817,0.8212536,0.0,1.2285714,0.17990127,0.046473045,-0.354307,-0.25824168,-0.0039013121,-0.29895163,-0.14404723,-0.086481325,-0.28085238,-0.31977084,0.022283345,0.014400066,-0.077924095,-0.112979375,-0.3951892,-0.42008105,-1.481389,0.14975466,-0.8498058,PRV54876
-0.9242715,-0.38198164,0.0,-0.5224054,-0.120761216,-0.18684316,-0.2216659,-0.3668742,-0.055566702,-0.5633379,-0.27920726,-0.40231407,0.0646013,-0.036936224,-0.0918107,-0.97612476,-0.39557222,-0.115130864,-0.372087,-0.84335953,-0.3262496,-0.1372516,-1.0341002,PRV52783
-0.5273932,-0.60465586,0.0,-0.65222603,-0.15669371,-0.33623388,0.1529116,-0.40161607,-0.8198905,-0.4888206,0.08265355,-0.1763163,0.05969421,-0.2352704,0.1127663,0.019120567,0.11116008,-0.12686393,-0.09091713,-0.6338176,0.17119354,-0.10045889,-0.36086702,PRV54662
