Provider,Fraud,inp_claim_count,inp_avg_reimbursed,inp_avg_deductible,inp_avg_claim_duration,inp_avg_los,inp_avg_diag_codes,inp_avg_proc_codes,inp_unique_beneficiaries,inp_unique_physicians_per100,out_claim_count,out_avg_reimbursed,out_avg_deductible,out_avg_claim_duration,out_avg_diag_codes,out_unique_beneficiaries,out_unique_physicians_per100,avg_age,pct_deceased,avg_chronic_conditions,avg_ip_reimbursement,avg_op_reimbursement,inpatient_to_outpatient_ratio,total_claims
PRV54780,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,235.71428571428572,2.380952380952381,1.9047619047619047,2.380952380952381,21.0,42.857142857142854,78.87735080342884,0.047619047619047616,4.380952380952381,1205.2380952380952,1557.6190476190477,0.0,21.0
PRV54781,1,71.0,10436.61971830986,1068.0,6.676056338028169,6.676056338028169,7.971830985915493,0.7183098591549296,63.0,1.4084507042253522,134.0,265.3731343283582,2.3134328358208953,1.0970149253731343,2.671641791044776,127.0,32.83582089552239,75.97877803490398,0.005291005291005291,4.624338624338624,8770.317460317461,2199.2063492063494,0.5259259259259259,205.0
PRV54783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,733.2142857142857,6.428571428571429,2.892857142857143,2.3214285714285716,26.0,50.0,75.31543200126363,0.0,4.653846153846154,3514.6153846153848,3778.4615384615386,0.0,28.0
PRV54784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,168.88888888888889,0.0,0.7777777777777778,1.6666666666666667,9.0,44.44444444444444,77.07445433112784,0.0,4.0,1791.111111111111,1303.3333333333333,0.0,9.0
PRV54785,0,2.0,12000.0,1068.0,7.0,7.0,9.0,0.5,2.0,100.0,6.0,388.3333333333333,16.666666666666668,3.3333333333333335,2.5,6.0,83.33333333333334,69.87611225188228,0.0,4.5,5058.75,2055.0,0.2857142857142857,8.0
PRV54786,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,316.03343465045594,2.5835866261398177,1.7765957446808511,2.599544072948328,697.0,0.6838905775075987,74.53997527292582,0.00430416068866571,4.202295552367288,4233.041606886657,1929.6700143472024,0.0,1316.0
PRV54787,0,24.0,11750.0,1068.0,4.083333333333333,4.083333333333333,7.75,0.9166666666666666,23.0,62.5,53.0,298.49056603773585,3.018867924528302,1.0943396226415094,2.7735849056603774,53.0,66.0377358490566,72.91386577326273,0.013157894736842105,4.7368421052631575,7671.184210526316,2140.3947368421054,0.4444444444444444,77.0
PRV54789,0,3.0,10000.0,1068.0,4.333333333333333,4.333333333333333,7.666666666666667,0.3333333333333333,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91763632215378,0.0,5.333333333333333,20646.666666666668,196.66666666666666,3.0,3.0
PRV54790,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,445.0,0.0,3.0,3.125,8.0,25.0,75.5116358658453,0.0,3.75,0.0,2328.75,0.0,8.0
PRV54792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,245.0,2.727272727272727,1.0909090909090908,2.1818181818181817,22.0,9.090909090909092,76.20533880903491,0.0,3.8636363636363638,2350.0,2254.5454545454545,0.0,22.0
PRV54793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,382.0,0.0,2.8,1.9,5.0,30.0,69.55071868583163,0.0,2.6,4400.0,1224.0,0.0,10.0
PRV54794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,0.0,3.0,3.0,100.0,75.11293634496921,0.0,3.0,0.0,1623.3333333333333,0.0,3.0
PRV54795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,357.6190476190476,2.857142857142857,0.9523809523809523,2.619047619047619,21.0,28.57142857142857,79.59558032658649,0.0,3.857142857142857,2619.0476190476193,2099.0476190476193,0.0,21.0
PRV54796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,850.0,0.0,0.0,2.5,2.0,50.0,51.20876112251882,0.0,2.5,0.0,1175.0,0.0,2.0
PRV54798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,0.0,4.0,4.4,5.0,20.0,84.26666666666668,0.0,4.4,15880.0,1680.0,0.0,5.0
PRV54799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,3.0,1.0,100.0,67.00068446269678,0.0,2.0,0.0,3790.0,0.0,1.0
PRV54800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,250.0,0.0,0.0,2.5,2.0,100.0,67.0403832991102,0.0,2.0,0.0,660.0,0.0,2.0
PRV54802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,104.11764705882354,0.0,1.5294117647058822,3.1176470588235294,17.0,23.52941176470588,77.81471192172968,0.0,4.235294117647059,758.8235294117648,2292.3529411764707,0.0,17.0
PRV54803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,626.6666666666666,0.0,0.0,2.6666666666666665,3.0,66.66666666666666,70.78074378279717,0.0,1.6666666666666667,0.0,1183.3333333333333,0.0,3.0
PRV54805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.0,0.0,4.0,2.2,5.0,20.0,76.0350444900753,0.0,4.4,0.0,3222.0,0.0,5.0
PRV54806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,177.33333333333334,6.8,1.1866666666666668,2.3466666666666667,56.0,1.3333333333333335,76.16480883934683,0.0,3.625,2632.6785714285716,1681.4285714285713,0.0,75.0
PRV54808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,473.125,3.4375,0.03125,2.5,32.0,9.375,70.50624572210815,0.03125,4.40625,2406.25,2531.5625,0.0,32.0
PRV54809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,384.90909090909093,2.909090909090909,0.8909090909090909,2.9272727272727272,53.0,7.2727272727272725,76.11524802086966,0.018867924528301886,3.9622641509433962,3248.867924528302,2668.867924528302,0.0,55.0
PRV54810,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,542.8571428571429,5.714285714285714,2.857142857142857,2.142857142857143,7.0,28.57142857142857,71.48919526742935,0.0,4.285714285714286,2285.714285714286,3671.4285714285716,0.0,7.0
PRV54812,0,12.0,13000.0,1068.0,5.833333333333333,5.833333333333333,7.916666666666667,1.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.73009354323523,0.0,5.583333333333333,15812.5,1045.0,12.0,12.0
PRV54813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,284.1193181818182,3.484848484848485,1.4583333333333333,2.5643939393939394,711.0,0.0946969696969697,75.58549093110994,0.008438818565400843,4.30098452883263,3700.9985935302393,1983.8115330520393,0.0,1056.0
PRV54814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,253.53658536585365,2.5609756097560976,1.2926829268292683,2.7439024390243905,72.0,3.6585365853658534,72.88029507947373,0.0,4.486111111111111,4852.5,1793.1944444444443,0.0,82.0
PRV54817,0,1.0,7000.0,1068.0,19.0,19.0,9.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.41957563312799,0.0,7.0,7000.0,170.0,1.0,1.0
PRV54818,0,5.0,9200.0,1068.0,3.0,3.0,7.4,0.4,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.16714579055441,0.0,6.6,10870.0,1280.0,5.0,5.0
PRV54819,0,23.0,6869.565217391304,1068.0,4.739130434782608,4.739130434782608,7.608695652173913,0.8695652173913043,21.0,17.391304347826086,2.0,55.0,0.0,0.0,2.5,2.0,50.0,76.45329286075648,0.0,5.521739130434782,12416.521739130434,1992.1739130434783,7.666666666666667,25.0
PRV54820,0,1.0,12000.0,1068.0,2.0,2.0,9.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.58590006844626,0.0,7.0,24300.0,400.0,1.0,1.0
PRV54821,0,7.0,5571.428571428572,1068.0,4.571428571428571,4.571428571428571,7.0,1.0,7.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.14422606825072,0.0,4.142857142857143,13330.0,1522.857142857143,7.0,7.0
PRV54822,1,16.0,8500.0,1068.0,6.125,6.125,8.0,0.6875,16.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04277891854893,0.0,5.375,14165.625,2526.875,16.0,16.0
PRV54824,0,10.0,10000.0,1068.0,6.5,6.5,8.8,0.9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.60068446269679,0.0,6.1,17419.0,1820.0,10.0,10.0
PRV54827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,151.1764705882353,0.0,1.2941176470588236,2.411764705882353,12.0,5.88235294117647,73.49281314168378,0.0,3.5833333333333335,3666.6666666666665,1956.6666666666667,0.0,17.0
PRV54828,1,3.0,29333.333333333332,1068.0,13.666666666666666,13.666666666666666,7.666666666666667,0.6666666666666666,3.0,100.0,57.0,414.2105263157895,3.1578947368421053,1.3859649122807018,2.456140350877193,20.0,24.561403508771928,69.12164768838281,0.0,4.181818181818182,4904.090909090909,2113.181818181818,0.05172413793103448,60.0
PRV54829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,281.8666666666667,2.6666666666666665,1.3333333333333333,2.24,55.0,40.0,75.57747495488769,0.0,4.290909090909091,3522.7272727272725,1945.6363636363637,0.0,75.0
PRV54830,0,1.0,13000.0,1068.0,8.0,8.0,2.0,1.0,1.0,100.0,10.0,81.0,0.0,2.0,3.0,10.0,50.0,74.04641901561818,0.0,3.272727272727273,1225.4545454545455,1153.6363636363637,0.09090909090909091,11.0
PRV54831,0,4.0,7750.0,1068.0,3.5,3.5,8.0,0.25,4.0,100.0,13.0,233.84615384615384,0.0,0.0,2.6923076923076925,13.0,69.23076923076923,70.22104118854934,0.058823529411764705,4.294117647058823,4937.64705882353,2236.470588235294,0.2857142857142857,17.0
PRV54832,1,5.0,17200.0,1068.0,3.8,3.8,9.2,1.0,5.0,80.0,55.0,168.0,2.0,1.7272727272727273,2.581818181818182,53.0,32.72727272727273,73.43859897566618,0.017241379310344827,5.103448275862069,5222.758620689655,2253.2758620689656,0.08928571428571429,60.0
PRV54833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,215.9090909090909,3.8636363636363638,1.3068181818181819,2.6818181818181817,48.0,3.4090909090909087,69.56821811544604,0.0,3.6666666666666665,3116.0416666666665,981.6666666666666,0.0,88.0
PRV54834,0,6.0,9500.0,1068.0,2.5,2.5,8.666666666666666,0.8333333333333334,6.0,66.66666666666666,10.0,230.0,20.0,4.0,2.7,10.0,40.0,73.70604608715492,0.0,4.8,11156.0,2723.3333333333335,0.5454545454545454,16.0
PRV54836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,425.0,3.75,0.125,2.125,8.0,75.0,71.63689253935661,0.0,3.625,2750.0,961.25,0.0,8.0
PRV54837,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.0,284.35160065111234,3.038524145415084,1.6006511123168747,2.5246880086814976,728.0,0.6511123168746609,73.34428473648187,0.016483516483516484,3.6373626373626373,2960.521978021978,1469.065934065934,0.0,1843.0
PRV54838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,186.20689655172413,2.9310344827586206,0.6896551724137931,2.810344827586207,31.0,1.7241379310344827,72.41641827294606,0.0,3.6774193548387095,3227.0967741935483,1135.483870967742,0.0,58.0
PRV54840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,250.76923076923077,0.0,1.3846153846153846,2.6153846153846154,21.0,46.15384615384615,71.004856425801,0.047619047619047616,4.904761904761905,7124.761904761905,3710.0,0.0,26.0
PRV54841,0,3.0,16666.666666666668,1068.0,3.0,3.0,9.0,0.6666666666666666,2.0,66.66666666666666,3.0,83.33333333333333,0.0,0.0,2.0,3.0,100.0,78.6507871321013,0.0,5.6,19408.0,2628.0,0.75,6.0
PRV54842,0,3.0,5666.666666666667,1068.0,3.3333333333333335,3.3333333333333335,6.666666666666667,0.6666666666666666,3.0,100.0,127.0,357.6377952755906,2.5984251968503935,1.0551181102362204,2.763779527559055,56.0,14.173228346456693,74.5911669508927,0.01694915254237288,4.220338983050848,5515.762711864407,1760.8474576271187,0.0234375,130.0
PRV54845,1,8.0,12000.0,1068.0,8.0,8.0,7.5,1.0,8.0,25.0,33.0,129.6969696969697,10.303030303030303,0.6060606060606061,2.484848484848485,28.0,51.515151515151516,72.71138489618983,0.027777777777777776,4.888888888888889,7903.611111111111,1245.8333333333333,0.23529411764705882,41.0
PRV54846,0,9.0,12444.444444444445,1068.0,2.888888888888889,2.888888888888889,7.888888888888889,0.7777777777777778,8.0,100.0,33.0,179.6969696969697,1.8181818181818181,0.2727272727272727,2.9696969696969697,33.0,57.57575757575758,73.48856947296372,0.0,4.35,7964.5,1394.25,0.2647058823529412,42.0
PRV54847,0,10.0,6550.0,1068.0,6.4,6.4,8.1,0.3,9.0,80.0,286.0,219.23076923076923,4.475524475524476,1.1118881118881119,2.629370629370629,131.0,18.53146853146853,70.85764696935128,0.007407407407407408,3.6592592592592594,3074.740740740741,1284.5185185185185,0.03484320557491289,296.0
PRV54848,0,24.0,9958.333333333334,1068.0,7.916666666666667,7.916666666666667,7.625,0.875,22.0,4.166666666666666,4.0,67.5,50.0,0.0,2.25,4.0,100.0,74.11025114515874,0.0,4.653846153846154,11349.23076923077,1524.6153846153845,4.8,28.0
PRV54849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,132.5,0.0,0.0,1.9166666666666667,12.0,66.66666666666666,72.65320556696327,0.0,4.5,5297.5,2385.8333333333335,0.0,12.0
PRV54852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,285.6666666666667,2.5,1.9444444444444444,2.727777777777778,82.0,1.1111111111111112,74.24323467053972,0.0,4.0,2988.4146341463415,1523.9024390243903,0.0,180.0
PRV54854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,302.7480916030534,3.3587786259541983,1.6870229007633588,2.3893129770992365,55.0,2.2900763358778624,68.96765602638293,0.0,3.727272727272727,6303.272727272727,1365.8181818181818,0.0,131.0
PRV54855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,268.5377358490566,2.311320754716981,1.5943396226415094,2.693396226415094,129.0,1.4150943396226416,73.26378343388038,0.0,4.108527131782946,4810.15503875969,2051.3953488372094,0.0,212.0
PRV54856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,1.0,1.0,100.0,66.33538672142369,0.0,6.0,2000.0,4940.0,0.0,1.0
PRV54859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,490.0,11.2,1.16,2.04,6.0,16.0,66.54300707278121,0.0,4.333333333333333,666.6666666666666,2503.3333333333335,0.0,25.0
PRV54860,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,670.4761904761905,13.333333333333334,3.0476190476190474,3.2857142857142856,8.0,4.761904761904762,71.81314168377824,0.0,3.375,375.0,2186.25,0.0,21.0
PRV54861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,150.0,4.186046511627907,1.4186046511627908,2.511627906976744,32.0,20.930232558139537,68.19087953456537,0.0,3.90625,3267.8125,2185.625,0.0,43.0
PRV54862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,504.2857142857143,0.0,0.14285714285714285,2.2857142857142856,1.0,28.57142857142857,86.42026009582477,0.0,4.0,0.0,3930.0,0.0,7.0
PRV54863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,190.0,0.0,0.6666666666666666,2.5,6.0,33.33333333333333,69.66780743782797,0.0,3.0,1166.6666666666667,1773.3333333333333,0.0,6.0
PRV54864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,172.0,0.0,2.8,1.4,5.0,40.0,69.79986310746065,0.0,4.4,3112.0,1724.0,0.0,5.0
PRV54865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,101.66666666666667,8.333333333333334,0.0,2.3333333333333335,6.0,33.33333333333333,75.75176819530002,0.0,3.1666666666666665,10833.333333333334,753.3333333333334,0.0,6.0
PRV54866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,45.0,0.0,1.0,2.0,50.0,53.040383299110196,0.0,4.5,3500.0,915.0,0.0,2.0
PRV54867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1183.3333333333333,6.666666666666667,6.666666666666667,4.0,3.0,33.33333333333333,76.99931553730322,0.0,6.0,10666.666666666666,1603.3333333333333,0.0,3.0
PRV54868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,240.1904761904762,2.4761904761904763,1.6,2.6666666666666665,91.0,0.9523809523809524,73.04095493828554,0.0,3.901098901098901,3499.120879120879,2026.1538461538462,0.0,105.0
PRV54869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,118.75,0.0,0.0,2.125,8.0,12.5,70.0728952772074,0.0,3.125,790.0,555.0,0.0,8.0
PRV54870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,135.0,0.0,0.0,2.125,8.0,12.5,80.59514031485284,0.0,3.75,2125.0,1613.75,0.0,8.0
PRV54871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,326.0,0.0,0.0,3.6,8.0,10.0,73.85420944558521,0.0,5.5,8382.5,2212.5,0.0,10.0
PRV54873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,52.5,0.0,0.0,2.375,8.0,37.5,64.60540725530458,0.0,3.125,1337.5,1238.75,0.0,8.0
PRV54875,1,20.0,8600.0,1068.0,9.15,9.15,8.3,0.85,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.16279404877697,0.05263157894736842,4.7894736842105265,13854.736842105263,730.5263157894736,20.0,20.0
PRV54876,1,3.0,19333.333333333332,1068.0,10.666666666666666,10.666666666666666,8.0,1.3333333333333333,3.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.27903262605521,0.0,4.333333333333333,26326.666666666668,233.33333333333334,3.0,3.0
PRV54877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,375.57142857142856,2.5714285714285716,1.8285714285714285,2.7142857142857144,63.0,28.57142857142857,74.29723064219984,0.015873015873015872,4.603174603174603,5205.873015873016,2224.6031746031745,0.0,70.0
PRV54878,0,1.0,5000.0,1068.0,1.0,1.0,10.0,1.0,1.0,100.0,15.0,282.6666666666667,6.0,2.2,2.533333333333333,14.0,46.666666666666664,72.76185261236597,0.0,5.066666666666666,5571.333333333333,4210.666666666667,0.0625,16.0
PRV54879,1,60.0,9838.333333333334,1068.0,5.133333333333334,5.133333333333334,8.233333333333333,0.7666666666666667,49.0,1.6666666666666667,185.0,288.7567567567568,2.27027027027027,1.3567567567567567,2.443243243243243,162.0,18.91891891891892,73.71564570543087,0.0,4.918781725888325,6286.243654822335,1989.6954314720813,0.3225806451612903,245.0
PRV54881,0,33.0,8809.09090909091,1068.0,5.696969696969697,5.696969696969697,7.9393939393939394,0.5151515151515151,33.0,3.0303030303030303,6.0,635.0,0.0,4.666666666666667,3.0,6.0,83.33333333333334,73.6822338054371,0.0,5.538461538461538,15292.564102564103,1774.1025641025642,4.714285714285714,39.0
PRV54882,1,32.0,9656.25,1068.0,6.3125,6.3125,8.125,0.8125,32.0,84.375,221.0,274.57013574660635,3.484162895927602,1.4524886877828054,2.737556561085973,191.0,52.94117647058824,74.11722979279448,0.004545454545454545,4.490909090909091,6584.136363636364,2391.7272727272725,0.14414414414414414,253.0
PRV54883,0,1.0,13000.0,1068.0,7.0,7.0,9.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.91649555099247,0.0,6.0,13000.0,650.0,1.0,1.0
PRV54885,0,36.0,9722.222222222223,1068.0,6.694444444444445,6.694444444444445,8.277777777777779,0.7777777777777778,34.0,83.33333333333334,280.0,219.28571428571428,1.5,1.4357142857142857,2.567857142857143,257.0,54.64285714285714,73.83217164145523,0.006920415224913495,4.463667820069205,6431.868512110726,2010.2768166089966,0.12811387900355872,316.0
PRV54886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,882.2222222222222,0.0,3.4444444444444446,4.222222222222222,9.0,88.88888888888889,78.55593581260933,0.0,4.777777777777778,9144.444444444445,2565.5555555555557,0.0,9.0
PRV54887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,341.1188811188811,3.006993006993007,1.3006993006993006,2.3076923076923075,126.0,53.84615384615385,75.29376487076692,0.0,4.373015873015873,3910.15873015873,2396.031746031746,0.0,143.0
PRV54888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,292.6876513317191,1.7191283292978208,1.74818401937046,2.709443099273608,324.0,35.351089588377725,75.86313281111364,0.009259259259259259,4.5,4674.722222222223,2411.574074074074,0.0,413.0
PRV54889,0,7.0,12571.42857142857,1068.0,4.285714285714286,4.285714285714286,9.142857142857142,1.0,7.0,100.0,49.0,256.734693877551,0.6122448979591837,1.2448979591836735,2.5714285714285716,41.0,55.10204081632652,75.82175450604609,0.0,5.020833333333333,7066.875,3491.0416666666665,0.14,56.0
PRV54890,0,4.0,14500.0,1068.0,8.75,8.75,8.5,0.75,4.0,75.0,73.0,223.56164383561645,5.47945205479452,2.164383561643836,2.9178082191780823,73.0,68.4931506849315,74.66712890121515,0.012987012987012988,4.636363636363637,5997.792207792208,1995.5844155844156,0.05405405405405406,77.0
PRV54891,0,6.0,12000.0,1068.0,4.0,4.0,8.666666666666666,0.5,5.0,66.66666666666666,44.0,258.6363636363636,2.727272727272727,0.045454545454545456,2.5,40.0,31.818181818181817,75.23147283927572,0.0,4.7272727272727275,5647.727272727273,2203.409090909091,0.13333333333333333,50.0
PRV54892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,217.75510204081633,0.0,1.6122448979591837,2.9183673469387754,46.0,61.224489795918366,71.01496890158616,0.021739130434782608,4.065217391304348,2385.6521739130435,2123.913043478261,0.0,49.0
PRV54893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,228.75,0.0,3.875,1.875,8.0,75.0,67.08418891170432,0.0,4.875,5767.5,3807.5,0.0,8.0
PRV54894,1,138.0,12548.550724637682,1068.0,6.6521739130434785,6.6521739130434785,8.13768115942029,0.7318840579710145,120.0,16.666666666666664,91.0,278.68131868131866,1.098901098901099,1.164835164835165,2.3516483516483517,90.0,47.25274725274725,74.9200685117685,0.004784688995215311,4.885167464114833,12425.215311004784,2246.7464114832537,1.5,229.0
PRV54895,1,3.0,17666.666666666668,1068.0,9.666666666666666,9.666666666666666,9.0,1.3333333333333333,3.0,100.0,3433.0,292.63326536556946,3.425575298572677,1.3708127002621613,2.5933585785027673,1466.0,0.6699679580541801,73.81044250583238,0.011572498298162015,4.166780122532335,4245.03063308373,1806.929884275017,0.0008736167734420501,3436.0
PRV54896,1,56.0,10553.57142857143,1068.0,5.785714285714286,5.785714285714286,7.839285714285714,0.8035714285714286,55.0,1.7857142857142856,103.0,251.06796116504853,6.699029126213592,1.5436893203883495,2.6699029126213594,97.0,53.398058252427184,74.37553586224288,0.019736842105263157,4.644736842105263,7916.4473684210525,1867.6315789473683,0.5384615384615384,159.0
PRV54898,0,9.0,8000.0,1068.0,5.444444444444445,5.444444444444445,8.11111111111111,0.7777777777777778,9.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16852992623014,0.0,4.555555555555555,13038.888888888889,593.3333333333334,9.0,9.0
PRV54900,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,249.28571428571428,7.142857142857143,1.3571428571428572,3.5,14.0,100.0,72.73315732863988,0.0,4.928571428571429,8740.714285714286,2226.4285714285716,0.0,14.0
PRV54901,0,8.0,12000.0,1068.0,3.75,3.75,8.125,0.625,8.0,100.0,17.0,468.2352941176471,5.882352941176471,2.411764705882353,2.2941176470588234,17.0,88.23529411764706,75.41420944558521,0.0,4.28,8107.2,3736.4,0.4444444444444444,25.0
PRV54902,0,1.0,5000.0,1068.0,2.0,2.0,7.0,1.0,1.0,100.0,15.0,322.6666666666667,0.0,1.3333333333333333,2.2666666666666666,14.0,60.0,69.41273100616016,0.0,5.133333333333334,6527.333333333333,3761.3333333333335,0.0625,16.0
PRV54903,0,7.0,8142.857142857143,1068.0,2.142857142857143,2.142857142857143,6.571428571428571,0.14285714285714285,6.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.05589778690394,0.0,6.0,10423.333333333334,3086.6666666666665,7.0,7.0
PRV54904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,419.4736842105263,5.2631578947368425,1.0,2.3684210526315788,19.0,47.368421052631575,74.2555567563673,0.0,6.2105263157894735,12752.631578947368,4628.9473684210525,0.0,19.0
PRV54905,0,4.0,10000.0,1068.0,3.5,3.5,9.0,1.0,4.0,100.0,145.0,273.2413793103448,2.6206896551724137,0.6758620689655173,2.4413793103448276,110.0,28.27586206896552,76.3969403316642,0.008771929824561403,4.315789473684211,3355.877192982456,1800.0,0.0273972602739726,149.0
PRV54906,0,8.0,15000.0,1068.0,6.625,6.625,8.0,0.625,8.0,100.0,14.0,510.7142857142857,0.0,2.5714285714285716,2.7857142857142856,14.0,57.14285714285714,74.8873125505569,0.045454545454545456,4.954545454545454,6710.454545454545,2218.181818181818,0.5333333333333333,22.0
PRV54907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,352.47058823529414,3.0588235294117645,1.4058823529411764,2.6470588235294117,120.0,12.941176470588237,74.01441934747889,0.008333333333333333,4.375,3716.75,2037.5833333333333,0.0,170.0
PRV54908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,297.6521739130435,0.8695652173913043,1.2434782608695651,2.6869565217391305,109.0,35.65217391304348,75.4789543419425,0.01834862385321101,4.110091743119266,3974.862385321101,2574.954128440367,0.0,115.0
PRV54909,0,8.0,10625.0,1068.0,6.625,6.625,8.875,0.875,8.0,87.5,19.0,255.78947368421052,0.0,0.7368421052631579,2.1578947368421053,19.0,84.21052631578947,76.00070981316703,0.0,4.37037037037037,6161.111111111111,1548.888888888889,0.4,27.0
PRV54910,0,3.0,6666.666666666667,1068.0,2.3333333333333335,2.3333333333333335,8.666666666666666,0.6666666666666666,3.0,100.0,212.0,287.1698113207547,0.5188679245283019,0.6320754716981132,2.55188679245283,149.0,31.60377358490566,74.88623509492417,0.019736842105263157,4.2631578947368425,2889.407894736842,2211.5789473684213,0.014084507042253521,215.0
